1 of 1 MIP starts provided solutions.
MIP start 'm1' defined initial solution with objective 2141.4012.
Tried aggregator 12 times.
MIP Presolve eliminated 810 rows and 1 columns.
Aggregator did 4331 substitutions.
Reduced MIP has 5973 rows, 5168 columns, and 27346 nonzeros.
Reduced MIP has 800 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.18 sec. (91.17 ticks)
Probing time = 0.02 sec. (7.62 ticks)
Tried aggregator 1 time.
Reduced MIP has 5973 rows, 5168 columns, and 27346 nonzeros.
Reduced MIP has 800 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.03 sec. (13.46 ticks)
Probing time = 0.02 sec. (7.29 ticks)
Clique table members: 7980.
MIP emphasis: balance optimality and feasibility.
MIP search method: dynamic search.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 0.14 sec. (95.66 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap
    515   436     2252.8800   229     2141.4012     2252.7610    69965    5.20%
    519   438     2250.1373   229     2141.4012     2251.1859    70691    5.13%
    525   393     2249.0161   207     2141.4012     2251.1859    72506    5.13%
    531   396     2169.2236   140     2141.4012     2251.1859    74641    5.13%
    555   411     2194.2945   140     2141.4012     2251.1859    77722    5.13%
    617   426     2195.2812   167     2141.4012     2250.3872    82615    5.09%
    695   437     2145.4176   104     2141.4012     2250.3872    86055    5.09%
    715   424     2237.5188   194     2141.4012     2247.3844    88822    4.95%
Elapsed time = 45.47 sec. (25570.31 ticks, tree = 9.39 MB, solutions = 1)
    774   456     2188.4180   135     2141.4012     2247.3844    91583    4.95%
    867   501     2218.9077   151     2141.4012     2243.8357    95336    4.78%
    968   543     2220.4567   172     2141.4012     2243.6487    97809    4.77%
   1074   596     2213.3144   185     2141.4012     2239.4709   101079    4.58%
   1140   608     2186.5766   192     2141.4012     2239.0437   106221    4.56%
   1231   627     2201.7770   167     2141.4012     2238.0219   109856    4.51%
   1326   670     2163.1452   149     2141.4012     2237.9915   112776    4.51%
   1385   722     2177.7954   126     2141.4012     2237.9399   115398    4.51%
   1467   791     2199.1459   211     2141.4012     2237.5013   121005    4.49%
   1551   867     2216.5385   181     2141.4012     2236.8205   124008    4.46%
Elapsed time = 62.88 sec. (35766.23 ticks, tree = 46.78 MB, solutions = 1)
   1665   964     2203.7490   167     2141.4012     2234.0757   128299    4.33%
   1729  1024     2202.1552   182     2141.4012     2231.3579   132507    4.20%
   1791  1076     2167.6369   174     2141.4012     2230.5430   137631    4.16%
   1839  1117     2201.6983   182     2141.4012     2229.6512   141670    4.12%
   1939  1206     2176.7251   167     2141.4012     2229.4599   144499    4.11%
   2005  1266     2200.6639   161     2141.4012     2229.4318   148453    4.11%
   2109  1364     2143.0640    81     2141.4012     2228.6406   152084    4.07%
   2155  1398     2149.1661    89     2141.4012     2228.6301   154811    4.07%
   2194  1422     2205.2851   203     2141.4012     2226.8820   160372    3.99%
   2266  1493     2153.2540   100     2141.4012     2226.8820   163182    3.99%
Elapsed time = 79.16 sec. (45901.28 ticks, tree = 85.37 MB, solutions = 1)
   2303  1521     2199.2315   191     2141.4012     2226.1772   167202    3.96%
   2385  1598     2200.6480   169     2141.4012     2226.1437   170545    3.96%
   2470  1674     2168.5808   162     2141.4012     2225.7943   174579    3.94%
   2515  1707     2170.0193   147     2141.4012     2225.6497   178248    3.93%
   2597  1767     2200.5955   169     2141.4012     2225.5761   182008    3.93%
   2717  1872     2147.2225   122     2141.4012     2225.5713   185622    3.93%
   2781  1926     2186.9988   190     2141.4012     2224.8882   189974    3.90%
   2874  2008     2142.7066   104     2141.4012     2224.7159   194679    3.89%
   2959  2080     2183.7868   178     2141.4012     2224.6509   199462    3.89%
   3016  2121     2203.6722   208     2141.4012     2224.3848   204298    3.88%
Elapsed time = 94.58 sec. (55792.21 ticks, tree = 111.21 MB, solutions = 1)
   3117  2214     2136.5313   204     2141.4012     2224.2172   209219    3.87%
   3159  2244     2193.6389   192     2141.4012     2224.0195   213469    3.86%
   3201  2285     2148.2919   124     2141.4012     2224.0195   216496    3.86%
   3262  2333     2169.7915   165     2141.4012     2223.9572   220702    3.86%
   3335  2396     2149.3984    78     2141.4012     2223.7490   225255    3.85%
   3416  2463     2188.5090   220     2141.4012     2223.2623   230241    3.82%
   3504  2540     2211.2482   197     2141.4012     2223.1823   234525    3.82%
   3608  2634     2149.0299   146     2141.4012     2223.0915   239122    3.81%
   3676  2681     2207.1218   188     2141.4012     2222.6159   242838    3.79%
   3767  2759     2186.8509   183     2141.4012     2222.5373   245686    3.79%
Elapsed time = 110.96 sec. (66373.90 ticks, tree = 134.44 MB, solutions = 1)
   3826  2805     2172.7969   165     2141.4012     2222.1123   250298    3.77%
   3892  2851     2184.2197   173     2141.4012     2221.8850   255216    3.76%
   3985  2935     2175.1679   119     2141.4012     2221.5372   258732    3.74%
   4099  3041     2176.8031   106     2141.4012     2221.0497   262717    3.72%
   4212  3141     2147.3265   191     2141.4012     2220.8377   267390    3.71%
   4283  3202     2152.8561    86     2141.4012     2220.7095   271071    3.70%
   4337  3245     2187.5562   193     2141.4012     2220.1167   275443    3.68%
   4389  3279     2179.6342   132     2141.4012     2219.8970   279128    3.67%
   4481  3363     2156.1477   163     2141.4012     2219.7867   283216    3.66%
   4555  3411     2185.5841   194     2141.4012     2219.3630   287885    3.64%
Elapsed time = 127.09 sec. (76414.95 ticks, tree = 169.74 MB, solutions = 1)
   4636  3486     2161.3292   142     2141.4012     2219.2739   291683    3.64%
   4702  3535     2198.2601   187     2141.4012     2218.8615   295734    3.62%
   4771  3597     2170.6362   168     2141.4012     2218.6377   299268    3.61%
   4832  3652     2159.5059   133     2141.4012     2218.5958   302623    3.60%
   4893  3699     2142.4919    88     2141.4012     2218.5829   306295    3.60%
   4947  3739     2153.5224   122     2141.4012     2218.3534   309559    3.59%
   5051  3834     2141.9274   157     2141.4012     2218.1272   315385    3.58%
   5169  3942     2149.2010    96     2141.4012     2217.8445   320428    3.57%
   5229  3990     2188.4103   184     2141.4012     2217.4371   323915    3.55%
   5324  4071     2173.5888   196     2141.4012     2217.2817   328090    3.54%
Elapsed time = 143.90 sec. (86838.04 ticks, tree = 200.78 MB, solutions = 1)
   5389  4130     2171.8877   132     2141.4012     2217.1483   332055    3.54%
   5452  4172     2160.1971   166     2141.4012     2216.9896   336432    3.53%
   5525  4217     2141.6230   129     2141.4012     2216.5371   340045    3.51%
   5617  4288     2206.6634   199     2141.4012     2216.4513   344155    3.50%
   5724  4386     2190.4679   168     2141.4012     2216.4077   348214    3.50%
   5829  4473     2153.3906   126     2141.4012     2216.3178   352581    3.50%
   5898  4523     2176.9405   144     2141.4012     2215.9837   357306    3.48%
   5977  4580     2172.0392   175     2141.4012     2215.7516   362316    3.47%
   6044  4633     2185.8160   176     2141.4012     2215.2033   366649    3.45%
   6128  4701     2189.0393   139     2141.4012     2214.9885   371876    3.44%
Elapsed time = 159.79 sec. (96696.19 ticks, tree = 229.47 MB, solutions = 1)
   6211  4780     2165.1264   136     2141.4012     2214.8130   376606    3.43%
   6315  4857     2190.3682   186     2141.4012     2214.6527   380954    3.42%
   6412  4947     2188.8652   160     2141.4012     2214.6340   385328    3.42%
   6526  5052     2147.0471   101     2141.4012     2214.5221   389866    3.41%
   6597  5112     2180.1845   171     2141.4012     2214.0583   394971    3.39%
   6672  5171     2202.7117   180     2141.4012     2213.8906   399144    3.39%
   6762  5245     2174.0091   195     2141.4012     2213.3035   404646    3.36%
   6830  5295     2153.4474   164     2141.4012     2212.6733   409283    3.33%
   6882  5335     2157.3635   111     2141.4012     2212.5626   413147    3.32%
   7175  5586     2167.4124   136     2141.4012     2211.9869   429611    3.30%
Elapsed time = 180.58 sec. (109670.53 ticks, tree = 264.04 MB, solutions = 1)
   7421  5772        cutoff           2141.4012     2211.3995   445463    3.27%
   7633  5918     2191.8777   193     2141.4012     2210.9468   461695    3.25%
   7931  6170     2182.5450   146     2141.4012     2210.5852   479199    3.23%
   8245  6409        cutoff           2141.4012     2209.8387   497455    3.20%
   8489  6588     2154.4817   161     2141.4012     2209.4239   514817    3.18%
   8814  6867     2142.0637   100     2141.4012     2208.7044   532299    3.14%
   9037  7045     2180.3599   150     2141.4012     2207.6519   548399    3.09%
   9339  7285     2152.2117   113     2141.4012     2207.2999   565088    3.08%
   9627  7506     2157.5067   183     2141.4012     2206.9035   580662    3.06%
   9861  7672     2165.8624   137     2141.4012     2206.2170   598500    3.03%
Elapsed time = 242.43 sec. (148269.08 ticks, tree = 365.39 MB, solutions = 1)
  10143  7888     2185.1364   195     2141.4012     2205.7308   614513    3.00%
  10491  8171     2179.5125   160     2141.4012     2205.3958   631780    2.99%
  10815  8428     2144.2993   119     2141.4012     2205.0577   653708    2.97%
  11150  8695     2186.3939   161     2141.4012     2204.7261   681351    2.96%
  11395  8878     2196.2898   186     2141.4012     2204.2213   712516    2.93%
  11619  9049     2145.8733   176     2141.4012     2203.9517   731995    2.92%
  11885  9254     2163.7899   144     2141.4012     2203.5370   748858    2.90%
  12137  9433     2161.7962   164     2141.4012     2203.0049   765556    2.88%
  12407  9627     2151.1472   151     2141.4012     2202.6920   783365    2.86%
  12663  9813     2187.1512   184     2141.4012     2202.1486   803026    2.84%
Elapsed time = 321.78 sec. (196323.17 ticks, tree = 428.86 MB, solutions = 1)
  13031 10105     2148.4227    91     2141.4012     2201.8577   833028    2.82%
  13315 10302     2173.3679   152     2141.4012     2201.5028   865577    2.81%
  13620 10528     2195.8856   184     2141.4012     2201.1449   894960    2.79%
  13915 10756     2182.1561   190     2141.4012     2200.8198   924738    2.77%
  14232 10977     2154.1367   164     2141.4012     2200.3567   960142    2.75%
  14582 11252     2171.9991   164     2141.4012     2199.8144   995090    2.73%
  14954 11561     2153.4011   140     2141.4012     2199.3594  1028903    2.71%
  15265 11790     2173.3101   181     2141.4012     2199.1315  1059611    2.70%
  15499 11949     2167.0781   176     2141.4012     2198.8004  1088053    2.68%
  15776 12122     2148.0622   158     2141.4012     2198.2616  1117797    2.66%
Elapsed time = 385.20 sec. (234835.33 ticks, tree = 429.32 MB, solutions = 1)
  16158 12421     2172.7525   166     2141.4012     2198.0623  1149130    2.65%
  16535 12713     2155.7710   182     2141.4012     2197.7337  1183340    2.63%
  16878 12953     2163.4708   148     2141.4012     2197.2229  1218328    2.61%
  17236 13204     2166.1742   177     2141.4012     2196.7321  1252749    2.58%
  17516 13398     2173.1272   156     2141.4012     2196.5958  1283750    2.58%
  17903 13722     2164.6462   166     2141.4012     2196.2454  1314399    2.56%
  18233 13972     2162.0404   154     2141.4012     2195.8748  1346136    2.54%
  18481 14104     2170.0984   197     2141.4012     2195.3968  1379455    2.52%
  18745 14281     2152.4081   144     2141.4012     2195.0500  1413129    2.51%
  19072 14530     2144.6570   155     2141.4012     2194.8305  1448144    2.50%
Elapsed time = 448.38 sec. (273123.63 ticks, tree = 427.90 MB, solutions = 1)
  19407 14734     2164.3877   160     2141.4012     2194.3058  1482758    2.47%
  19609 14865     2165.4466   144     2141.4012     2194.1475  1516717    2.46%
  19853 15031     2170.4656   149     2141.4012     2193.8799  1547017    2.45%
  20167 15265     2163.1547   171     2141.4012     2193.6397  1579743    2.44%
  20449 15462     2149.6021   121     2141.4012     2193.2524  1604283    2.42%
  20667 15591     2171.3241   185     2141.4012     2192.7007  1627444    2.40%
  20972 15791     2180.4327   182     2141.4012     2192.3716  1661864    2.38%
  21362 16080     2145.2757   113     2141.4012     2192.0841  1698790    2.37%
  21747 16351     2164.1827   177     2141.4012     2191.6660  1734086    2.35%
  21987 16515     2160.6712   132     2141.4012     2191.2851  1766772    2.33%
Elapsed time = 511.88 sec. (311524.02 ticks, tree = 435.81 MB, solutions = 1)
  22300 16698     2176.8750   167     2141.4012     2190.9380  1799541    2.31%
  22543 16848     2143.0476   140     2141.4012     2190.7244  1831801    2.30%
  22915 17108     2145.8639    79     2141.4012     2190.4450  1868758    2.29%
  23240 17299     2145.0300   151     2141.4012     2190.1694  1904293    2.28%
  23551 17456     2174.8017   163     2141.4012     2189.6514  1940778    2.25%
  23914 17686     2163.3541   170     2141.4012     2189.1938  1977908    2.23%
  24171 17845     2155.7785   155     2141.4012     2188.8215  2008306    2.21%
  24531 18079     2153.0467   180     2141.4012     2188.4413  2042299    2.20%
  24846 18271     2141.6661   190     2141.4012     2188.0978  2076716    2.18%
  25132 18440     2142.6376    87     2141.4012     2187.6661  2110502    2.16%
Elapsed time = 575.94 sec. (350001.22 ticks, tree = 434.56 MB, solutions = 1)
  25399 18587     2161.3687   125     2141.4012     2187.3726  2141294    2.15%
  25718 18750     2153.5346   172     2141.4012     2186.8488  2177779    2.12%
  26068 18992     2167.6796   169     2141.4012     2186.6431  2213938    2.11%
  26375 19215        cutoff           2141.4012     2186.3432  2247508    2.10%
  26741 19450     2184.1422   208     2141.4012     2186.0160  2282945    2.08%
  27022 19637     2147.9531   159     2141.4012     2185.8240  2311872    2.07%
  27349 19812     2159.8038   180     2141.4012     2185.4930  2345263    2.06%
  27601 19951     2172.2610   165     2141.4012     2185.2889  2378363    2.05%
  27825 20063        cutoff           2141.4012     2185.0724  2409519    2.04%
  28095 20208     2150.1060    76     2141.4012     2184.7906  2440800    2.03%
Elapsed time = 640.91 sec. (388574.64 ticks, tree = 432.52 MB, solutions = 1)
  28455 20451     2153.5095   200     2141.4012     2184.5995  2476183    2.02%
  28799 20670     2149.3620   134     2141.4012     2184.2441  2511032    2.00%
  29065 20845     2150.9073   123     2141.4012     2184.0632  2544285    1.99%
  29431 21069     2149.9665   108     2141.4012     2183.7470  2580213    1.98%
  29706 21233     2147.6909   163     2141.4012     2183.5113  2609674    1.97%
  30032 21434     2145.8968   161     2141.4012     2183.3127  2643705    1.96%
  30289 21579     2164.1460   182     2141.4012     2183.1026  2677105    1.95%
  30618 21798        cutoff           2141.4012     2182.9430  2710436    1.94%
  30938 22001     2171.4562   174     2141.4012     2182.6948  2740871    1.93%
  31325 22257     2143.2641   106     2141.4012     2182.4523  2776204    1.92%
Elapsed time = 706.23 sec. (427097.66 ticks, tree = 427.00 MB, solutions = 1)
  31678 22455     2153.0629   158     2141.4012     2182.0837  2812074    1.90%
  32178 22814     2168.0126   151     2141.4012     2181.9497  2847063    1.89%
  32599 23113        cutoff           2141.4012     2181.7431  2883871    1.88%
  32890 23250     2145.4413   152     2141.4012     2181.5155  2917630    1.87%
  33195 23403     2154.7721   196     2141.4012     2181.2680  2952507    1.86%
  33445 23522     2146.4581   183     2141.4012     2180.9735  2985928    1.85%
  33712 23662        cutoff           2141.4012     2180.7977  3018187    1.84%
  34033 23851     2152.0555   128     2141.4012     2180.5833  3049707    1.83%
  34363 24036     2154.3249   110     2141.4012     2180.3567  3085301    1.82%
  34688 24204     2148.8789   165     2141.4012     2180.0545  3119957    1.81%
Elapsed time = 770.68 sec. (465400.28 ticks, tree = 419.06 MB, solutions = 1)
  34992 24391     2160.8514   169     2141.4012     2179.8628  3155410    1.80%
  35378 24648     2150.3558   150     2141.4012     2179.6338  3191305    1.79%
  35760 24863     2163.3171   123     2141.4012     2179.3965  3228019    1.77%
  36093 25054        cutoff           2141.4012     2179.1883  3265010    1.76%
  36442 25251     2156.8913   127     2141.4012     2178.9720  3298394    1.75%
  36725 25425     2157.2599   172     2141.4012     2178.7807  3334148    1.75%
  37003 25544     2154.6264   150     2141.4012     2178.4329  3367984    1.73%
  37364 25754     2143.4122   118     2141.4012     2178.2704  3400301    1.72%
  37732 25924     2156.2963   172     2141.4012     2178.0472  3434063    1.71%
  38063 26105     2154.1280   132     2141.4012     2177.8143  3470062    1.70%
Elapsed time = 835.57 sec. (503681.15 ticks, tree = 413.20 MB, solutions = 1)
  38440 26317        cutoff           2141.4012     2177.6223  3504768    1.69%
  38760 26480     2147.6788   156     2141.4012     2177.3836  3542843    1.68%
  39131 26695     2152.3840   182     2141.4012     2177.1237  3580579    1.67%
  39466 26890        cutoff           2141.4012     2176.9525  3614876    1.66%
  39775 27049     2155.9966   169     2141.4012     2176.7192  3647806    1.65%
  40115 27236     2152.1142   138     2141.4012     2176.4751  3681335    1.64%
  40401 27363     2143.4134   158     2141.4012     2176.2920  3716274    1.63%
  40710 27549     2146.2689   108     2141.4012     2176.1244  3750881    1.62%
  40969 27642     2150.7977   165     2141.4012     2175.8356  3786308    1.61%
  41414 27922     2146.9607    95     2141.4012     2175.6301  3821419    1.60%
Elapsed time = 898.99 sec. (541945.79 ticks, tree = 406.83 MB, solutions = 1)
  41819 28146     2152.0162   181     2141.4012     2175.4116  3856461    1.59%
  42154 28273     2142.4225   132     2141.4012     2175.0181  3892965    1.57%
  42587 28492     2149.6621   120     2141.4012     2174.7944  3931149    1.56%
  42946 28711     2161.1700   159     2141.4012     2174.6452  3966546    1.55%
  43257 28864     2144.2476   166     2141.4012     2174.4701  4001974    1.54%
  43564 29000        cutoff           2141.4012     2174.2596  4031990    1.53%
  43950 29192        cutoff           2141.4012     2174.0651  4069701    1.53%
  44329 29401     2142.9258   149     2141.4012     2173.8183  4103755    1.51%
  44727 29642     2152.4653   120     2141.4012     2173.6828  4137865    1.51%
  45064 29792     2153.0132    83     2141.4012     2173.5066  4172284    1.50%
Elapsed time = 962.59 sec. (580357.57 ticks, tree = 398.04 MB, solutions = 1)
  45378 29920     2156.6887   161     2141.4012     2173.2748  4210349    1.49%
  45691 30020     2146.0094   176     2141.4012     2173.0581  4247855    1.48%
  46014 30151     2145.6932   163     2141.4012     2172.8612  4283754    1.47%
  46395 30359     2150.3074   146     2141.4012     2172.6791  4316620    1.46%
  46698 30500     2146.3081   168     2141.4012     2172.5074  4351007    1.45%
  47043 30644     2147.0471   180     2141.4012     2172.3060  4385015    1.44%
  47329 30742     2145.4644   154     2141.4012     2172.0770  4422057    1.43%
  47631 30888        cutoff           2141.4012     2171.8836  4453457    1.42%
  47907 31032        cutoff           2141.4012     2171.7430  4484190    1.42%
  48212 31188     2146.5221    86     2141.4012     2171.6234  4519950    1.41%
Elapsed time = 1027.32 sec. (618804.33 ticks, tree = 388.56 MB, solutions = 1)
  48564 31329     2147.4026   176     2141.4012     2171.4216  4553957    1.40%
  48939 31517     2161.7847   131     2141.4012     2171.2860  4587930    1.40%
  49285 31651     2147.4028   161     2141.4012     2171.1488  4621595    1.39%
  49692 31827     2152.1820   141     2141.4012     2170.9337  4656823    1.38%
  50067 31998     2143.1335   154     2141.4012     2170.7636  4690726    1.37%
  50414 32149        cutoff           2141.4012     2170.6048  4724322    1.36%
  50778 32295     2145.8687   129     2141.4012     2170.3999  4760558    1.35%
  51147 32489     2152.2856   153     2141.4012     2170.2792  4795490    1.35%
  51589 32757     2145.1955   167     2141.4012     2170.1158  4828009    1.34%
  51915 32861     2144.5227   137     2141.4012     2169.9633  4858225    1.33%
Elapsed time = 1092.06 sec. (657117.81 ticks, tree = 380.87 MB, solutions = 1)
  52245 33006     2142.8863    81     2141.4012     2169.8161  4890941    1.33%
  52585 33117        cutoff           2141.4012     2169.6376  4924942    1.32%
  52947 33265        cutoff           2141.4012     2169.4723  4959700    1.31%
  53315 33417     2155.4862   147     2141.4012     2169.2605  4994145    1.30%
  53695 33541        cutoff           2141.4012     2169.0857  5029493    1.29%
  54065 33712        cutoff           2141.4012     2168.9230  5064423    1.29%
  54515 33932     2157.9480   145     2141.4012     2168.8044  5099913    1.28%
  54863 34014        cutoff           2141.4012     2168.5798  5135972    1.27%
  55216 34100     2151.5210   146     2141.4012     2168.3418  5172414    1.26%
  55534 34220     2153.7852   184     2141.4012     2168.1991  5207366    1.25%
Elapsed time = 1156.36 sec. (695600.50 ticks, tree = 370.93 MB, solutions = 1)
  55884 34318     2157.9177   135     2141.4012     2168.0169  5240859    1.24%
  56178 34363        cutoff           2141.4012     2167.8365  5272143    1.23%
  56478 34459     2141.4301   158     2141.4012     2167.6806  5305830    1.23%
  56802 34582     2149.3367   119     2141.4012     2167.5609  5336919    1.22%
  57138 34679     2141.9672   124     2141.4012     2167.3984  5370827    1.21%
  57496 34800        cutoff           2141.4012     2167.2491  5402784    1.21%
  57815 34901     2154.3710   150     2141.4012     2167.1125  5435098    1.20%
  58175 35008     2147.2274   162     2141.4012     2166.9424  5469008    1.19%
  58539 35157     2149.2794   162     2141.4012     2166.7947  5503653    1.19%
  58931 35315     2142.9174   169     2141.4012     2166.6886  5539956    1.18%
Elapsed time = 1221.88 sec. (733950.33 ticks, tree = 358.77 MB, solutions = 1)
  59312 35439     2145.3731   153     2141.4012     2166.5477  5573889    1.17%
  59696 35561     2148.8530   152     2141.4012     2166.3892  5609493    1.17%
  60020 35641     2153.3278   161     2141.4012     2166.2044  5642831    1.16%
  60425 35855     2152.0975   152     2141.4012     2166.1069  5678754    1.15%
  60814 35971     2150.5487   107     2141.4012     2165.8942  5714558    1.14%
  61224 36160     2148.0944   166     2141.4012     2165.7996  5746393    1.14%
  61555 36270     2150.6622   149     2141.4012     2165.6627  5777643    1.13%
  61971 36398     2154.8793   128     2141.4012     2165.5009  5812816    1.13%
  62407 36516     2147.5226   182     2141.4012     2165.3275  5846608    1.12%
  62792 36687     2149.3795   136     2141.4012     2165.2229  5880007    1.11%
Elapsed time = 1286.55 sec. (772215.01 ticks, tree = 348.26 MB, solutions = 1)
  63219 36805     2143.0101   131     2141.4012     2165.0680  5915173    1.11%
  63680 36956        cutoff           2141.4012     2164.9218  5952175    1.10%
  64064 37120        cutoff           2141.4012     2164.7731  5986012    1.09%
  64458 37224     2144.0082   122     2141.4012     2164.6113  6021744    1.08%
  64832 37354        cutoff           2141.4012     2164.5167  6058391    1.08%
  65235 37492        cutoff           2141.4012     2164.3779  6092023    1.07%
  65607 37623     2145.7315   171     2141.4012     2164.2663  6128421    1.07%
  66050 37773     2146.9186   159     2141.4012     2164.1385  6165816    1.06%
  66482 37873        cutoff           2141.4012     2163.9503  6203267    1.05%
  66784 37942        cutoff           2141.4012     2163.8273  6233781    1.05%
Elapsed time = 1350.81 sec. (810415.55 ticks, tree = 338.29 MB, solutions = 1)
  67216 38030     2149.4757   141     2141.4012     2163.6397  6270563    1.04%
  67629 38148        cutoff           2141.4012     2163.4805  6306104    1.03%
  68054 38273     2142.1887    98     2141.4012     2163.3375  6338579    1.02%
  68376 38333     2152.0232   123     2141.4012     2163.2367  6371143    1.02%
  68839 38481     2142.0034   150     2141.4012     2163.0765  6403706    1.01%
  69336 38680     2145.1421   155     2141.4012     2162.9678  6439865    1.01%
  69725 38752     2148.0085   127     2141.4012     2162.8105  6476816    1.00%
  70176 38864     2150.7023   159     2141.4012     2162.6483  6512748    0.99%
  70667 39047        cutoff           2141.4012     2162.5408  6550073    0.99%
  71122 39190     2149.5099   174     2141.4012     2162.3959  6586969    0.98%
Elapsed time = 1415.08 sec. (848893.80 ticks, tree = 327.47 MB, solutions = 1)
  71528 39213     2159.5756   120     2141.4012     2162.2151  6623662    0.97%
  71941 39271     2147.9137   173     2141.4012     2162.0528  6657464    0.96%
  72380 39402        cutoff           2141.4012     2161.9041  6693188    0.96%
  72754 39442     2148.4518   174     2141.4012     2161.7387  6725774    0.95%
  73135 39476        cutoff           2141.4012     2161.5902  6760173    0.94%
  73572 39582     2150.5010   138     2141.4012     2161.4482  6793751    0.94%
  74026 39688     2151.8832   170     2141.4012     2161.2908  6828526    0.93%
  74438 39730     2145.7287   157     2141.4012     2161.1337  6862289    0.92%
  74874 39820     2144.7259   142     2141.4012     2160.9690  6897818    0.91%
  75321 39879     2148.5462    57     2141.4012     2160.8098  6932538    0.91%
Elapsed time = 1480.14 sec. (887191.31 ticks, tree = 315.35 MB, solutions = 1)
  75744 39863     2158.5948   174     2141.4012     2160.5858  6969539    0.90%
  76160 39922     2146.6776   174     2141.4012     2160.4391  7006964    0.89%
  76598 40009        cutoff           2141.4012     2160.2941  7045195    0.88%
  77080 40058     2152.2757   144     2141.4012     2160.1171  7080522    0.87%
  77518 40088     2145.1833   167     2141.4012     2159.9559  7117125    0.87%
  77915 40139     2146.7594   102     2141.4012     2159.8318  7152525    0.86%
  78323 40160     2144.4010   141     2141.4012     2159.6979  7187930    0.85%
  78802 40222     2142.0765   114     2141.4012     2159.5289  7224431    0.85%
  79251 40254     2147.6091   124     2141.4012     2159.3522  7261318    0.84%
  79715 40346     2144.9302   125     2141.4012     2159.2388  7295320    0.83%
Elapsed time = 1545.41 sec. (925838.24 ticks, tree = 302.90 MB, solutions = 1)
