1 of 1 MIP starts provided solutions.
MIP start 'm1' defined initial solution with objective 4401.4104.
Tried aggregator 2 times.
MIP Presolve eliminated 29 rows and 28 columns.
MIP Presolve modified 7044 coefficients.
Aggregator did 2 substitutions.
Reduced MIP has 3369 rows, 1954 columns, and 22524 nonzeros.
Reduced MIP has 1593 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.02 sec. (14.31 ticks)
Probing time = 0.01 sec. (3.48 ticks)
Tried aggregator 1 time.
MIP Presolve modified 1 coefficients.
Reduced MIP has 3369 rows, 1954 columns, and 22524 nonzeros.
Reduced MIP has 1593 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.01 sec. (7.72 ticks)
Probing time = 0.01 sec. (3.43 ticks)
Clique table members: 595.
MIP emphasis: balance optimality and feasibility.
MIP search method: dynamic search.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 0.01 sec. (8.64 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap
   5892  4754     4471.4427   359     4401.4104     4497.7230   159294    2.19%
   5977  4827     4449.2101   339     4401.4104     4497.6929   163138    2.19%
   6072  4907     4480.1717   351     4401.4104     4497.2969   167223    2.18%
   6189  5007     4427.7989   319     4401.4104     4497.2655   171247    2.18%
   6351  5136     4426.1119   319     4401.4104     4496.8286   175581    2.17%
Elapsed time = 82.21 sec. (49570.10 ticks, tree = 8.02 MB, solutions = 1)
   6535  5305     4409.3458   203     4401.4104     4496.4353   180026    2.16%
   6734  5480     4407.2318   381     4401.4104     4496.0473   185125    2.15%
   6869  5592     4425.2329   324     4401.4104     4495.3303   188971    2.13%
   7063  5755     4449.1443   276     4401.4104     4494.8695   193853    2.12%
   7215  5884     4454.7541   336     4401.4104     4494.6974   198615    2.12%
   7354  5999        cutoff           4401.4104     4494.1756   203475    2.11%
   7533  6155     4459.3159   365     4401.4104     4493.9107   208026    2.10%
   7645  6246     4402.0309   348     4401.4104     4493.5249   212946    2.09%
   7754  6340     4403.2947   199     4401.4104     4493.3618   216983    2.09%
   7846  6409     4465.8255   322     4401.4104     4493.1979   221156    2.09%
Elapsed time = 97.67 sec. (59304.66 ticks, tree = 10.34 MB, solutions = 1)
   8035  6564     4473.0655   329     4401.4104     4492.6192   225286    2.07%
   8201  6707     4402.1633   337     4401.4104     4492.4783   229469    2.07%
   8376  6855     4413.0421   297     4401.4104     4492.2619   234401    2.06%
   8534  6991     4431.6428   279     4401.4104     4492.0614   239201    2.06%
   8697  7118     4451.7599   298     4401.4104     4491.6421   243144    2.05%
   8840  7240     4429.9700   380     4401.4104     4491.4345   247352    2.05%
   8956  7332     4441.5131   265     4401.4104     4491.0694   251957    2.04%
   9062  7405     4433.2308   277     4401.4104     4490.2854   256967    2.02%
   9236  7547     4424.5950   306     4401.4104     4489.9378   261960    2.01%
   9409  7693     4439.7025   307     4401.4104     4489.4630   266496    2.00%
Elapsed time = 114.03 sec. (69519.08 ticks, tree = 12.05 MB, solutions = 1)
   9548  7803     4442.4678   323     4401.4104     4489.2730   271314    2.00%
   9749  7983     4467.6082   363     4401.4104     4489.1856   276334    1.99%
   9907  8117     4431.7964   292     4401.4104     4488.9448   281161    1.99%
  10053  8241     4451.7912   349     4401.4104     4488.5039   286173    1.98%
  10227  8376     4419.9146   234     4401.4104     4487.7333   290793    1.96%
  10228  8377     4474.6615   328     4401.4104     4487.7322   291131    1.96%
  10315  8445     4456.3134   353     4401.4104     4487.3731   296395    1.95%
  10445  8560     4404.5119   304     4401.4104     4487.1559   301807    1.95%
  10535  8631     4480.3243   346     4401.4104     4486.8386   306672    1.94%
  10739  8824     4415.0801   258     4401.4104     4486.7589   311510    1.94%
Elapsed time = 137.21 sec. (83575.91 ticks, tree = 13.78 MB, solutions = 1)
  10864  8929     4407.4914   278     4401.4104     4486.5041   315754    1.93%
  10969  9001     4449.4261   296     4401.4104     4486.2064   319979    1.93%
  11063  9081     4428.2276   382     4401.4104     4486.1811   323407    1.93%
  11227  9212     4423.8665   209     4401.4104     4486.0626   327826    1.92%
  11369  9337     4405.9744   243     4401.4104     4485.9293   332270    1.92%
  11487  9437     4423.7130   233     4401.4104     4485.8145   336509    1.92%
  11578  9501     4450.2558   300     4401.4104     4485.6835   340626    1.91%
  11695  9597     4461.0743   335     4401.4104     4485.5106   345075    1.91%
  11814  9680     4450.3536   373     4401.4104     4485.3261   349594    1.91%
  11912  9753     4446.7252   407     4401.4104     4485.1710   354671    1.90%
Elapsed time = 152.65 sec. (93278.73 ticks, tree = 16.79 MB, solutions = 1)
  12053  9879     4418.9759   193     4401.4104     4485.0530   359721    1.90%
  12201  9996     4414.8288   325     4401.4104     4484.7699   364819    1.89%
  12348 10112     4428.1367   290     4401.4104     4484.5520   369893    1.89%
  12505 10236     4435.4566   272     4401.4104     4484.3979   374750    1.89%
  12644 10339     4433.9845   297     4401.4104     4484.0452   379871    1.88%
  12762 10429     4458.3005   339     4401.4104     4483.9135   385523    1.87%
  12927 10579     4411.3583   237     4401.4104     4483.7905   390447    1.87%
  13094 10715     4401.6151   157     4401.4104     4483.7313   395790    1.87%
  13262 10869     4410.9503   297     4401.4104     4483.6536   401142    1.87%
  13885 11388     4403.2460   198     4401.4104     4483.2004   420185    1.86%
Elapsed time = 173.48 sec. (105839.43 ticks, tree = 19.03 MB, solutions = 1)
  14487 11904     4421.9981   158     4401.4104     4482.6110   437797    1.84%
  15064 12402        cutoff           4401.4104     4482.3855   455058    1.84%
  15673 12905     4420.9537   250     4401.4104     4481.6276   472374    1.82%
  16226 13341     4448.2994   391     4401.4104     4481.1647   491802    1.81%
  16974 13956     4406.5935   163     4401.4104     4480.2423   510648    1.79%
  17762 14645     4440.2461   323     4401.4104     4479.7348   530701    1.78%
  18354 15117     4409.1258   329     4401.4104     4479.1134   550018    1.77%
  19012 15645        cutoff           4401.4104     4478.4068   568039    1.75%
  19635 16149     4460.4621   326     4401.4104     4477.3526   586755    1.73%
  20347 16763     4436.1032   327     4401.4104     4476.9280   605065    1.72%
Elapsed time = 235.37 sec. (144108.10 ticks, tree = 28.50 MB, solutions = 1)
  21004 17309     4443.1052   310     4401.4104     4476.3308   624675    1.70%
  21707 17889     4429.5198   357     4401.4104     4475.3624   645202    1.68%
  22382 18472     4465.6465   346     4401.4104     4474.7980   665601    1.67%
  23026 19006     4454.4953   333     4401.4104     4474.3363   686259    1.66%
  23754 19602     4455.8028   306     4401.4104     4473.7099   705284    1.64%
  24426 20194     4405.4358   269     4401.4104     4473.4765   723615    1.64%
  25190 20847     4438.3493   285     4401.4104     4472.9189   741892    1.62%
  25788 21332     4417.2924   293     4401.4104     4472.4074   760667    1.61%
  26484 21879     4422.0392   300     4401.4104     4471.9364   780457    1.60%
  27205 22480     4408.2584   262     4401.4104     4471.4927   800637    1.59%
Elapsed time = 298.56 sec. (182549.44 ticks, tree = 36.22 MB, solutions = 1)
  28017 23145     4433.0990   311     4401.4104     4470.9497   820394    1.58%
  28589 23600     4435.2227   301     4401.4104     4470.5975   841115    1.57%
  29265 24143     4420.5200   266     4401.4104     4469.9021   861880    1.56%
  29872 24604     4438.6182   375     4401.4104     4469.3929   881552    1.54%
  30544 25162     4431.8482   298     4401.4104     4469.1584   900203    1.54%
  31282 25795     4415.5515   265     4401.4104     4468.8648   918665    1.53%
  31946 26337     4444.6808   318     4401.4104     4468.3300   937586    1.52%
  32583 26802     4403.5009   316     4401.4104     4467.6613   958606    1.51%
  33259 27327     4431.1399   369     4401.4104     4467.2478   979601    1.50%
  33989 27903     4408.2950   343     4401.4104     4466.8716  1000085    1.49%
Elapsed time = 362.43 sec. (220959.64 ticks, tree = 43.49 MB, solutions = 1)
  34852 28615     4413.0325   150     4401.4104     4466.6680  1020410    1.48%
  35634 29239     4403.6384   176     4401.4104     4466.4060  1041220    1.48%
  36322 29753     4425.7018   299     4401.4104     4466.1031  1059943    1.47%
  36877 30169     4413.9577   253     4401.4104     4465.8747  1078373    1.46%
  37559 30708        cutoff           4401.4104     4465.6557  1097187    1.46%
  38160 31180     4407.9370   255     4401.4104     4465.3893  1115107    1.45%
  38867 31732     4431.1585   328     4401.4104     4465.1948  1134563    1.45%
  39596 32301     4432.6054   232     4401.4104     4465.0009  1154816    1.44%
  40391 32936     4404.8488   159     4401.4104     4464.7872  1175407    1.44%
  41115 33515     4406.5872   292     4401.4104     4464.5159  1195780    1.43%
Elapsed time = 426.33 sec. (259187.86 ticks, tree = 51.84 MB, solutions = 1)
  42080 34284        cutoff           4401.4104     4464.0892  1216806    1.42%
  42927 34952     4429.4076   299     4401.4104     4463.7640  1237256    1.42%
  43709 35570     4424.7897   282     4401.4104     4463.3964  1257109    1.41%
  44348 36020     4413.0317   294     4401.4104     4463.0826  1276704    1.40%
  44957 36500     4409.4101   173     4401.4104     4462.8435  1295236    1.40%
  45666 37012     4419.8807   268     4401.4104     4462.5268  1314487    1.39%
  46340 37539     4429.2618   242     4401.4104     4462.3373  1333468    1.38%
  47160 38179     4419.1871   305     4401.4104     4462.0758  1353178    1.38%
  47998 38806     4436.0911   252     4401.4104     4461.6923  1373414    1.37%
  48875 39526     4406.7030   196     4401.4104     4461.4766  1394072    1.36%
Elapsed time = 490.31 sec. (297494.39 ticks, tree = 59.65 MB, solutions = 1)
  49515 40005     4404.5301   259     4401.4104     4461.2411  1414459    1.36%
  50218 40561     4414.4645   210     4401.4104     4461.0140  1434843    1.35%
  50866 41041        cutoff           4401.4104     4460.7600  1455113    1.35%
  51620 41652     4428.5214   237     4401.4104     4460.5825  1474992    1.34%
  52387 42251     4412.5346   286     4401.4104     4460.3241  1494127    1.34%
  52982 42681     4427.7672   283     4401.4104     4460.0873  1512941    1.33%
  53664 43219     4447.8246   381     4401.4104     4459.8309  1532579    1.33%
  54221 43640        cutoff           4401.4104     4459.6561  1551647    1.32%
  55088 44324     4402.2171   233     4401.4104     4459.4850  1571165    1.32%
  55778 44865     4418.8528   276     4401.4104     4459.2524  1593439    1.31%
Elapsed time = 553.60 sec. (335854.06 ticks, tree = 66.48 MB, solutions = 1)
  56580 45511        cutoff           4401.4104     4459.1222  1613188    1.31%
  57360 46126     4447.9654   314     4401.4104     4458.8312  1633885    1.30%
  58089 46673     4418.0306   264     4401.4104     4458.6045  1655283    1.30%
  58809 47211     4437.9809   283     4401.4104     4458.4314  1675637    1.30%
  59625 47855     4442.2689   342     4401.4104     4458.1437  1695228    1.29%
  60286 48378     4430.6216   316     4401.4104     4457.9741  1713871    1.29%
  60897 48809     4407.2127   188     4401.4104     4457.7772  1733140    1.28%
  61599 49360     4429.8530   253     4401.4104     4457.6145  1751994    1.28%
  62347 49960     4407.9496   279     4401.4104     4457.4378  1771077    1.27%
  62933 50400     4412.6728   276     4401.4104     4457.2892  1790309    1.27%
Elapsed time = 618.97 sec. (374070.92 ticks, tree = 74.02 MB, solutions = 1)
  63536 50814     4421.2418   255     4401.4104     4457.0539  1811007    1.26%
  64266 51394     4424.1159   181     4401.4104     4456.9075  1831258    1.26%
  65007 51954     4419.2004   210     4401.4104     4456.7109  1851549    1.26%
  65612 52436     4418.8845   197     4401.4104     4456.5913  1871907    1.25%
  66381 53014     4405.1216   310     4401.4104     4456.3631  1892349    1.25%
  67109 53575     4424.9172   281     4401.4104     4456.2160  1912629    1.25%
  67773 54077     4425.6683   206     4401.4104     4456.0190  1933280    1.24%
  68377 54527     4405.8264   267     4401.4104     4455.8660  1952939    1.24%
  69079 55039     4429.3886   331     4401.4104     4455.6630  1972585    1.23%
  69695 55515     4421.6100   360     4401.4104     4455.5196  1991320    1.23%
Elapsed time = 683.12 sec. (412235.87 ticks, tree = 81.07 MB, solutions = 1)
  70399 56072     4424.0697   249     4401.4104     4455.3641  2011285    1.23%
  71186 56648        cutoff           4401.4104     4455.1491  2030743    1.22%
  71876 57135     4427.2354   299     4401.4104     4454.9431  2051277    1.22%
  72567 57681     4412.2828   270     4401.4104     4454.7859  2072223    1.21%
  73289 58192     4443.6629   275     4401.4104     4454.5896  2093498    1.21%
  73998 58726     4402.1607   258     4401.4104     4454.4203  2113820    1.20%
  74657 59207     4429.6915   229     4401.4104     4454.2557  2134703    1.20%
  75461 59806     4414.3700   164     4401.4104     4454.0299  2154417    1.20%
  76105 60269     4412.5936   181     4401.4104     4453.8413  2176015    1.19%
  76777 60762     4405.0761   136     4401.4104     4453.7230  2196298    1.19%
Elapsed time = 748.11 sec. (450416.32 ticks, tree = 88.08 MB, solutions = 1)
  77503 61316     4428.8393   244     4401.4104     4453.5834  2216062    1.19%
  78187 61835     4414.1719   214     4401.4104     4453.3901  2235785    1.18%
  78957 62390     4443.4370   279     4401.4104     4453.2521  2254452    1.18%
  79792 63051     4426.0767   311     4401.4104     4453.0933  2273480    1.17%
  80405 63482     4412.1396   244     4401.4104     4452.9600  2293210    1.17%
  81062 63941        cutoff           4401.4104     4452.8141  2312706    1.17%
  81786 64468     4403.9287   237     4401.4104     4452.6307  2333328    1.16%
  82496 64982     4401.7058   109     4401.4104     4452.5156  2353561    1.16%
  83288 65551     4406.2181   267     4401.4104     4452.3427  2374230    1.16%
  83892 65956        cutoff           4401.4104     4452.1940  2394027    1.15%
Elapsed time = 812.10 sec. (488651.76 ticks, tree = 97.04 MB, solutions = 1)
  84579 66409     4403.3581   212     4401.4104     4451.9585  2414534    1.15%
  85218 66858     4439.1431   249     4401.4104     4451.7461  2435897    1.14%
  85881 67324        cutoff           4401.4104     4451.6412  2456056    1.14%
  86600 67862     4431.4760   280     4401.4104     4451.5168  2476275    1.14%
  87256 68318        cutoff           4401.4104     4451.3768  2494364    1.14%
  88016 68864     4429.0109   275     4401.4104     4451.1750  2514738    1.13%
  88619 69289     4438.8293   286     4401.4104     4451.0415  2534583    1.13%
  89293 69760     4413.7140   298     4401.4104     4450.9023  2553378    1.12%
  90013 70278     4409.0610   278     4401.4104     4450.7470  2573788    1.12%
  90667 70740     4426.9881   275     4401.4104     4450.6126  2593798    1.12%
Elapsed time = 876.68 sec. (526892.83 ticks, tree = 104.02 MB, solutions = 1)
  91421 71282     4420.5903   282     4401.4104     4450.4806  2614016    1.11%
  92128 71778     4424.9553   295     4401.4104     4450.3492  2634979    1.11%
  92817 72204     4424.0537   295     4401.4104     4450.1728  2655568    1.11%
  93549 72754     4407.2182   346     4401.4104     4450.0724  2675848    1.11%
  94347 73320     4428.7171   219     4401.4104     4449.9067  2695693    1.10%
  95078 73818     4432.6873   278     4401.4104     4449.7284  2717176    1.10%
  95860 74398     4428.6097   266     4401.4104     4449.5628  2737876    1.09%
  96697 75018     4425.2027   317     4401.4104     4449.4325  2758528    1.09%
  97381 75490     4405.7010   330     4401.4104     4449.2697  2779311    1.09%
  98082 76019     4416.0576   254     4401.4104     4449.1445  2796560    1.08%
Elapsed time = 941.37 sec. (565144.52 ticks, tree = 111.54 MB, solutions = 1)
  98849 76604     4413.1362   256     4401.4104     4449.0369  2817033    1.08%
  99550 77161     4404.7073   285     4401.4104     4448.9454  2837240    1.08%
 100231 77646     4435.2245   350     4401.4104     4448.8364  2858089    1.08%
 100908 78140     4408.6494   247     4401.4104     4448.7574  2877138    1.08%
 101638 78705     4433.7288   267     4401.4104     4448.6598  2897291    1.07%
 102308 79179     4424.7272   277     4401.4104     4448.5839  2918662    1.07%
 103174 79847     4415.2231   284     4401.4104     4448.4776  2938973    1.07%
 104055 80529     4436.2255   226     4401.4104     4448.3904  2959469    1.07%
 104947 81192     4411.2855   137     4401.4104     4448.2712  2980652    1.06%
 105795 81826     4402.5801   211     4401.4104     4448.1590  3002044    1.06%
Elapsed time = 1006.87 sec. (603505.46 ticks, tree = 119.39 MB, solutions = 1)
 106393 82220     4412.0818   264     4401.4104     4448.0147  3024309    1.06%
 107081 82702     4401.6115   248     4401.4104     4447.8855  3046018    1.06%
 107932 83364     4418.7066   272     4401.4104     4447.7860  3066739    1.05%
 108662 83899     4408.8822   316     4401.4104     4447.6970  3086768    1.05%
 109453 84462        cutoff           4401.4104     4447.5604  3107111    1.05%
 110226 85022     4409.5941   295     4401.4104     4447.4309  3127461    1.05%
 110949 85581     4428.4479   267     4401.4104     4447.3128  3147344    1.04%
 111777 86173     4427.8667   270     4401.4104     4447.1757  3167451    1.04%
 112542 86735     4415.7972   265     4401.4104     4447.0798  3187415    1.04%
 113371 87338        cutoff           4401.4104     4446.9773  3207354    1.04%
Elapsed time = 1073.68 sec. (641843.14 ticks, tree = 126.95 MB, solutions = 1)
 114074 87861     4415.5709   265     4401.4104     4446.9054  3227997    1.03%
 114840 88405     4406.3402   207     4401.4104     4446.8262  3249912    1.03%
 115613 88957     4417.3105   330     4401.4104     4446.7147  3271082    1.03%
 116311 89419     4405.0685   286     4401.4104     4446.5857  3292025    1.03%
 117012 89890     4423.1245   323     4401.4104     4446.4911  3313191    1.02%
 117836 90497     4401.5405   135     4401.4104     4446.3664  3333863    1.02%
 118581 91009     4422.9615   285     4401.4104     4446.2294  3355590    1.02%
 119377 91600     4440.7582   272     4401.4104     4446.1443  3376584    1.02%
 120090 92069     4417.9814   291     4401.4104     4446.0015  3398026    1.01%
 120792 92527     4409.8645   170     4401.4104     4445.9087  3419108    1.01%
Elapsed time = 1138.13 sec. (680090.09 ticks, tree = 134.01 MB, solutions = 1)
 121604 93119     4408.4721   218     4401.4104     4445.8185  3439477    1.01%
 122277 93604     4409.4017   243     4401.4104     4445.7257  3459133    1.01%
 123010 94161     4406.7138   261     4401.4104     4445.6814  3479481    1.01%
 123703 94611     4420.7162   284     4401.4104     4445.5509  3500043    1.00%
 124460 95126     4431.3111   269     4401.4104     4445.4712  3520736    1.00%
 125226 95697        cutoff           4401.4104     4445.3833  3540930    1.00%
 125941 96198     4422.9919   285     4401.4104     4445.2764  3561289    1.00%
 126689 96719     4419.7870   288     4401.4104     4445.2008  3582319    0.99%
 127392 97192     4432.7051   225     4401.4104     4445.0912  3602632    0.99%
 128020 97626     4409.5783   287     4401.4104     4444.9800  3622951    0.99%
Elapsed time = 1203.92 sec. (718275.34 ticks, tree = 140.86 MB, solutions = 1)
 128599 98017     4404.9919   306     4401.4104     4444.8849  3644621    0.99%
 129405 98601     4434.0734   288     4401.4104     4444.7843  3665771    0.99%
 130184 99171     4430.7383   355     4401.4104     4444.6939  3686320    0.98%
 130909 99711     4426.0539   328     4401.4104     4444.6242  3707275    0.98%
 131715 100295     4433.0547   259     4401.4104     4444.5330  3728745    0.98%
 132330 100722        cutoff           4401.4104     4444.4580  3748308    0.98%
 133042 101248     4418.1174   261     4401.4104     4444.3985  3768198    0.98%
 133800 101799     4409.6868   313     4401.4104     4444.3183  3787366    0.97%
 134481 102263     4414.9466   248     4401.4104     4444.2426  3807023    0.97%
 135163 102709     4432.6777   284     4401.4104     4444.1572  3827243    0.97%
Elapsed time = 1268.77 sec. (756537.44 ticks, tree = 147.85 MB, solutions = 1)
 136063 103360     4415.8895   277     4401.4104     4444.0603  3847395    0.97%
 136804 103915     4406.6791   221     4401.4104     4443.9839  3867957    0.97%
 137498 104349     4442.2185   338     4401.4104     4443.8791  3888340    0.96%
 138147 104801     4419.0994   339     4401.4104     4443.8109  3909058    0.96%
 138764 105178     4404.0047   343     4401.4104     4443.7331  3929119    0.96%
 139392 105573     4413.9263   312     4401.4104     4443.6309  3949859    0.96%
 140076 106053     4420.6764   255     4401.4104     4443.5516  3970818    0.96%
 140887 106661     4414.7998   159     4401.4104     4443.4829  3991772    0.96%
 141628 107193        cutoff           4401.4104     4443.4173  4012262    0.95%
 142353 107741     4405.1942   251     4401.4104     4443.3493  4033184    0.95%
Elapsed time = 1334.07 sec. (794830.32 ticks, tree = 154.84 MB, solutions = 1)
 142988 108146        cutoff           4401.4104     4443.2701  4053451    0.95%
 143722 108642        cutoff           4401.4104     4443.1839  4074138    0.95%
 144393 109117     4416.8955   303     4401.4104     4443.1111  4094845    0.95%
 145208 109718     4411.1597   320     4401.4104     4443.0451  4114930    0.95%
 145842 110136     4420.7177   213     4401.4104     4442.9686  4134428    0.94%
 146531 110603     4430.0312   239     4401.4104     4442.9069  4154630    0.94%
 147318 111164     4421.8626   253     4401.4104     4442.8350  4174684    0.94%
 147910 111575     4439.1572   243     4401.4104     4442.7734  4195312    0.94%
 148625 112088     4404.3025   230     4401.4104     4442.7157  4215374    0.94%
 149287 112553     4428.2268   264     4401.4104     4442.6339  4236220    0.94%
Elapsed time = 1398.35 sec. (833098.58 ticks, tree = 161.52 MB, solutions = 1)
 149969 113037     4403.2159   296     4401.4104     4442.5736  4257731    0.94%
 150720 113552     4412.1236   273     4401.4104     4442.5068  4278267    0.93%
 151329 113969     4431.9183   270     4401.4104     4442.4535  4299866    0.93%
 152096 114485     4408.6354   281     4401.4104     4442.3727  4321239    0.93%
 152738 114913     4412.4691   330     4401.4104     4442.2849  4342617    0.93%
 153557 115494     4405.5884   202     4401.4104     4442.2214  4363866    0.93%
 154364 116044     4418.9771   293     4401.4104     4442.1544  4385200    0.93%
 155230 116651     4410.1486   199     4401.4104     4442.0775  4406284    0.92%
 156009 117224     4417.7598   250     4401.4104     4442.0314  4427569    0.92%
 156737 117716     4401.4670   264     4401.4104     4441.9811  4447622    0.92%
Elapsed time = 1463.13 sec. (871357.24 ticks, tree = 169.11 MB, solutions = 1)
 157586 118310     4420.9645   302     4401.4104     4441.9218  4468477    0.92%
 158403 118898     4418.0125   258     4401.4104     4441.8601  4488231    0.92%
 159237 119478     4419.4908   225     4401.4104     4441.7739  4508930    0.92%
